Year,시도,시군구,Value
2020,2.서울특별시,영등포구,1.59
2021,2.서울특별시,영등포구,-1.59
2001,2.서울특별시,용산구,0.71
2002,2.서울특별시,용산구,-2.13
2003,2.서울특별시,용산구,-1.83
2004,2.서울특별시,용산구,-0.69
2005,2.서울특별시,용산구,0.42
2006,2.서울특별시,용산구,1.23
2007,2.서울특별시,용산구,2.19
2008,2.서울특별시,용산구,1.08
2009,2.서울특별시,용산구,0.06
2010,2.서울특별시,용산구,2.37
2011,2.서울특별시,용산구,0.83
2012,2.서울특별시,용산구,-1.54
2013,2.서울특별시,용산구,-1.32
2014,2.서울특별시,용산구,-0.8
2015,2.서울특별시,용산구,-0.8
2016,2.서울특별시,용산구,-1.13
2017,2.서울특별시,용산구,-0.27
2018,2.서울특별시,용산구,0.26
2019,2.서울특별시,용산구,0.04
2020,2.서울특별시,용산구,-0.22
2021,2.서울특별시,용산구,-3.01
2001,2.서울특별시,은평구,-0.32
2002,2.서울특별시,은평구,0.56
2003,2.서울특별시,은평구,1.05
2004,2.서울특별시,은평구,0.73
2005,2.서울특별시,은평구,-1.43
2006,2.서울특별시,은평구,-1.17
2007,2.서울특별시,은평구,-0.95
2008,2.서울특별시,은평구,-0.02
2009,2.서울특별시,은평구,1.6
2010,2.서울특별시,은평구,4.7
2011,2.서울특별시,은평구,1.1
2012,2.서울특별시,은평구,1.51
2013,2.서울특별시,은평구,0.44
2014,2.서울특별시,은평구,-0.96
2015,2.서울특별시,은평구,-0.13
2016,2.서울특별시,은평구,-1.32
2017,2.서울특별시,은평구,-0.95
2018,2.서울특별시,은평구,-0.72
2019,2.서울특별시,은평구,-0.64
2020,2.서울특별시,은평구,-0.1
2021,2.서울특별시,은평구,-1.42
2001,2.서울특별시,종로구,-1.01
2002,2.서울특별시,종로구,-1.5
2003,2.서울특별시,종로구,-1.51
2004,2.서울특별시,종로구,-1.58
2005,2.서울특별시,종로구,-2.64
2006,2.서울특별시,종로구,-0.67
2007,2.서울특별시,종로구,0.67
2008,2.서울특별시,종로구,3.4
2009,2.서울특별시,종로구,-1.23
2010,2.서울특별시,종로구,1.02
2011,2.서울특별시,종로구,-1.08
2012,2.서울특별시,종로구,-2.41
2013,2.서울특별시,종로구,-3.05
2014,2.서울특별시,종로구,-1.5
2015,2.서울특별시,종로구,-0.92
2016,2.서울특별시,종로구,-1.16
2017,2.서울특별시,종로구,1.44
2018,2.서울특별시,종로구,-0.75
2019,2.서울특별시,종로구,-0.71
2020,2.서울특별시,종로구,-1.77
2021,2.서울특별시,종로구,-3.27
2001,2.서울특별시,중구,1.57
2002,2.서울특별시,중구,-3.23
2003,2.서울특별시,중구,-1.98
2004,2.서울특별시,중구,-1.59
2005,2.서울특별시,중구,-1.59
2006,2.서울특별시,중구,1.43
2007,2.서울특별시,중구,0.8
2008,2.서울특별시,중구,1.0
2009,2.서울특별시,중구,-0.68
2010,2.서울특별시,중구,2.42
2011,2.서울특별시,중구,0.26
2012,2.서울특별시,중구,-0.54
2013,2.서울특별시,중구,-2.0
2014,2.서울특별시,중구,-1.28
2015,2.서울특별시,중구,-1.39
2016,2.서울특별시,중구,0.06
2017,2.서울특별시,중구,0.14
2018,2.서울특별시,중구,0.77
2019,2.서울특별시,중구,0.63
2020,2.서울특별시,중구,-1.36
2021,2.서울특별시,중구,-2.12
2001,2.서울특별시,중랑구,-2.02
2002,2.서울특별시,중랑구,-1.49
2003,2.서울특별시,중랑구,-1.18
2004,2.서울특별시,중랑구,-0.44
2005,2.서울특별시,중랑구,-1.41
2006,2.서울특별시,중랑구,-0.12
2007,2.서울특별시,중랑구,0.47
2008,2.서울특별시,중랑구,0.33
2009,2.서울특별시,중랑구,-0.73
2010,2.서울특별시,중랑구,0.61
2011,2.서울특별시,중랑구,-0.84
2012,2.서울특별시,중랑구,-1.17
2013,2.서울특별시,중랑구,-0.57
2014,2.서울특별시,중랑구,0.52
2015,2.서울특별시,중랑구,-1.13
2016,2.서울특별시,중랑구,-0.7
2017,2.서울특별시,중랑구,-0.7
2018,2.서울특별시,중랑구,-1.12
2019,2.서울특별시,중랑구,-1.5
2020,2.서울특별시,중랑구,-0.61
2021,2.서울특별시,중랑구,-1.92
2001,3.인천광역시,,0.75
2002,3.인천광역시,,0.56
2003,3.인천광역시,,0.2
2004,3.인천광역시,,0.36
2005,3.인천광역시,,0.82
2006,3.인천광역시,,1.2
2007,3.인천광역시,,1.73
2008,3.인천광역시,,1.15
2009,3.인천광역시,,0.63
2010,3.인천광역시,,1.81
2011,3.인천광역시,,1.54
2012,3.인천광역시,,1.4
2013,3.인천광역시,,1.34
2014,3.인천광역시,,0.95
2015,3.인천광역시,,0.86
2016,3.인천광역시,,0.63
2017,3.인천광역시,,0.3
2018,3.인천광역시,,0.38
2019,3.인천광역시,,0.22
2020,3.인천광역시,,-0.62
2021,3.인천광역시,,0.14
2001,3.인천광역시,강화군,-0.24
2002,3.인천광역시,강화군,-1.78
2003,3.인천광역시,강화군,-0.85
2004,3.인천광역시,강화군,0.1
2005,3.인천광역시,강화군,0.37
2006,3.인천광역시,강화군,0.33
2007,3.인천광역시,강화군,1.61
2008,3.인천광역시,강화군,1.46
2009,3.인천광역시,강화군,-0.4
2010,3.인천광역시,강화군,0.11
2011,3.인천광역시,강화군,-0.49
2012,3.인천광역시,강화군,0.03
2013,3.인천광역시,강화군,0.0
2014,3.인천광역시,강화군,0.62
2015,3.인천광역시,강화군,0.94
2016,3.인천광역시,강화군,0.54
2017,3.인천광역시,강화군,1.1
2018,3.인천광역시,강화군,0.26
2019,3.인천광역시,강화군,0.45
2020,3.인천광역시,강화군,-0.02
2021,3.인천광역시,강화군,0.62
2001,3.인천광역시,계양구,0.82
2002,3.인천광역시,계양구,0.4
2003,3.인천광역시,계양구,-0.06
2004,3.인천광역시,계양구,-0.87
2005,3.인천광역시,계양구,-0.46
2006,3.인천광역시,계양구,2.22
2007,3.인천광역시,계양구,0.25
2008,3.인천광역시,계양구,-0.01
2009,3.인천광역시,계양구,0.46
2010,3.인천광역시,계양구,1.07
2011,3.인천광역시,계양구,-1.03
2012,3.인천광역시,계양구,-0.66
2013,3.인천광역시,계양구,0.47
2014,3.인천광역시,계양구,-1.19
2015,3.인천광역시,계양구,-1.52
2016,3.인천광역시,계양구,-1.22
2017,3.인천광역시,계양구,-1.94
2018,3.인천광역시,계양구,-3.36
2019,3.인천광역시,계양구,-2.88
2020,3.인천광역시,계양구,-2.25
2021,3.인천광역시,계양구,-0.37
2001,3.인천광역시,남동구,0.07
2002,3.인천광역시,남동구,-0.92
2003,3.인천광역시,남동구,-1.66
2004,3.인천광역시,남동구,-2.07
2005,3.인천광역시,남동구,-1.47
2006,3.인천광역시,남동구,3.18
2007,3.인천광역시,남동구,8.96
2008,3.인천광역시,남동구,5.71
2009,3.인천광역시,남동구,2.83
2010,3.인천광역시,남동구,2.26
2011,3.인천광역시,남동구,4.55
2012,3.인천광역시,남동구,1.33
2013,3.인천광역시,남동구,0.84
2014,3.인천광역시,남동구,1.63
2015,3.인천광역시,남동구,3.16
2016,3.인천광역시,남동구,-0.16
2017,3.인천광역시,남동구,1.05
2018,3.인천광역시,남동구,0.17
2019,3.인천광역시,남동구,-0.83
2020,3.인천광역시,남동구,-1.5
2021,3.인천광역시,남동구,-1.44
2001,3.인천광역시,동구,-0.26
2002,3.인천광역시,동구,-1.32
2003,3.인천광역시,동구,8.44
2004,3.인천광역시,동구,0.5
2005,3.인천광역시,동구,-3.8
2006,3.인천광역시,동구,-2.92
2007,3.인천광역시,동구,-1.8
2008,3.인천광역시,동구,1.17
2009,3.인천광역시,동구,3.22
2010,3.인천광역시,동구,2.92
2011,3.인천광역시,동구,-1.23
2012,3.인천광역시,동구,-2.53
2013,3.인천광역시,동구,-2.09
2014,3.인천광역시,동구,-1.49
2015,3.인천광역시,동구,-1.97
2016,3.인천광역시,동구,-2.2
2017,3.인천광역시,동구,-2.12
2018,3.인천광역시,동구,-4.58
2019,3.인천광역시,동구,-2.68
2020,3.인천광역시,동구,-3.01
2021,3.인천광역시,동구,-1.68
2001,3.인천광역시,미추홀구,1.04
2002,3.인천광역시,미추홀구,1.78
2003,3.인천광역시,미추홀구,0.32
2004,3.인천광역시,미추홀구,-0.47
2005,3.인천광역시,미추홀구,-2.32
2006,3.인천광역시,미추홀구,-0.67
2007,3.인천광역시,미추홀구,-0.73
2008,3.인천광역시,미추홀구,2.18
2009,3.인천광역시,미추홀구,-0.22
2010,3.인천광역시,미추홀구,0.96
2011,3.인천광역시,미추홀구,-1.33
2012,3.인천광역시,미추홀구,-0.86
2013,3.인천광역시,미추홀구,-0.74
2014,3.인천광역시,미추홀구,-0.63
2015,3.인천광역시,미추홀구,-0.78
2016,3.인천광역시,미추홀구,3.07
2017,3.인천광역시,미추홀구,0.64
2018,3.인천광역시,미추홀구,-0.5
2019,3.인천광역시,미추홀구,-1.64
