Year,구분,A. 시도,B. 시군구,Value
2018,아파트-월세,2.서울특별시,동작구,99.481
2019,아파트-월세,2.서울특별시,동작구,100.243
2020,아파트-월세,2.서울특별시,동작구,99.718
2021,아파트-월세,2.서울특별시,동작구,102.741
2015,아파트-월세,2.서울특별시,마포구,101.419
2016,아파트-월세,2.서울특별시,마포구,99.087
2017,아파트-월세,2.서울특별시,마포구,98.387
2018,아파트-월세,2.서울특별시,마포구,98.397
2019,아파트-월세,2.서울특별시,마포구,98.455
2020,아파트-월세,2.서울특별시,마포구,97.874
2021,아파트-월세,2.서울특별시,마포구,101.087
2015,아파트-월세,2.서울특별시,서대문구,103.842
2016,아파트-월세,2.서울특별시,서대문구,101.307
2017,아파트-월세,2.서울특별시,서대문구,100.055
2018,아파트-월세,2.서울특별시,서대문구,99.841
2019,아파트-월세,2.서울특별시,서대문구,99.94
2020,아파트-월세,2.서울특별시,서대문구,99.818
2021,아파트-월세,2.서울특별시,서대문구,99.562
2015,아파트-월세,2.서울특별시,서초구,102.709
2016,아파트-월세,2.서울특별시,서초구,100.429
2017,아파트-월세,2.서울특별시,서초구,100.103
2018,아파트-월세,2.서울특별시,서초구,100.683
2019,아파트-월세,2.서울특별시,서초구,100.895
2020,아파트-월세,2.서울특별시,서초구,100.353
2021,아파트-월세,2.서울특별시,서초구,104.463
2015,아파트-월세,2.서울특별시,성동구,102.559
2016,아파트-월세,2.서울특별시,성동구,101.4
2017,아파트-월세,2.서울특별시,성동구,99.844
2018,아파트-월세,2.서울특별시,성동구,99.821
2019,아파트-월세,2.서울특별시,성동구,99.652
2020,아파트-월세,2.서울특별시,성동구,99.7
2021,아파트-월세,2.서울특별시,성동구,102.289
2015,아파트-월세,2.서울특별시,성북구,103.773
2016,아파트-월세,2.서울특별시,성북구,101.58
2017,아파트-월세,2.서울특별시,성북구,100.834
2018,아파트-월세,2.서울특별시,성북구,100.429
2019,아파트-월세,2.서울특별시,성북구,100.217
2020,아파트-월세,2.서울특별시,성북구,99.991
2021,아파트-월세,2.서울특별시,성북구,101.166
2015,아파트-월세,2.서울특별시,송파구,103.586
2016,아파트-월세,2.서울특별시,송파구,103.699
2017,아파트-월세,2.서울특별시,송파구,101.935
2018,아파트-월세,2.서울특별시,송파구,101.706
2019,아파트-월세,2.서울특별시,송파구,101.04
2020,아파트-월세,2.서울특별시,송파구,100.605
2021,아파트-월세,2.서울특별시,송파구,100.98
2015,아파트-월세,2.서울특별시,양천구,109.342
2016,아파트-월세,2.서울특별시,양천구,106.315
2017,아파트-월세,2.서울특별시,양천구,105.13
2018,아파트-월세,2.서울특별시,양천구,101.938
2019,아파트-월세,2.서울특별시,양천구,100.32
2020,아파트-월세,2.서울특별시,양천구,99.836
2021,아파트-월세,2.서울특별시,양천구,103.826
2015,아파트-월세,2.서울특별시,영등포구,103.021
2016,아파트-월세,2.서울특별시,영등포구,101.597
2017,아파트-월세,2.서울특별시,영등포구,100.563
2018,아파트-월세,2.서울특별시,영등포구,100.516
2019,아파트-월세,2.서울특별시,영등포구,100.188
2020,아파트-월세,2.서울특별시,영등포구,99.988
2021,아파트-월세,2.서울특별시,영등포구,100.434
2015,아파트-월세,2.서울특별시,용산구,100.877
2016,아파트-월세,2.서울특별시,용산구,99.965
2017,아파트-월세,2.서울특별시,용산구,99.334
2018,아파트-월세,2.서울특별시,용산구,99.339
2019,아파트-월세,2.서울특별시,용산구,99.457
2020,아파트-월세,2.서울특별시,용산구,99.597
2021,아파트-월세,2.서울특별시,용산구,101.046
2015,아파트-월세,2.서울특별시,은평구,104.025
2016,아파트-월세,2.서울특별시,은평구,102.235
2017,아파트-월세,2.서울특별시,은평구,100.492
2018,아파트-월세,2.서울특별시,은평구,100.144
2019,아파트-월세,2.서울특별시,은평구,100.195
2020,아파트-월세,2.서울특별시,은평구,100.123
2021,아파트-월세,2.서울특별시,은평구,100.056
2015,아파트-월세,2.서울특별시,종로구,104.736
2016,아파트-월세,2.서울특별시,종로구,103.298
2017,아파트-월세,2.서울특별시,종로구,100.826
2018,아파트-월세,2.서울특별시,종로구,99.995
2019,아파트-월세,2.서울특별시,종로구,99.281
2020,아파트-월세,2.서울특별시,종로구,99.871
2021,아파트-월세,2.서울특별시,종로구,100.422
2015,아파트-월세,2.서울특별시,중구,103.059
2016,아파트-월세,2.서울특별시,중구,101.648
2017,아파트-월세,2.서울특별시,중구,100.496
2018,아파트-월세,2.서울특별시,중구,100.426
2019,아파트-월세,2.서울특별시,중구,100.133
2020,아파트-월세,2.서울특별시,중구,100.027
2021,아파트-월세,2.서울특별시,중구,101.57
2015,아파트-월세,2.서울특별시,중랑구,102.29
2016,아파트-월세,2.서울특별시,중랑구,101.169
2017,아파트-월세,2.서울특별시,중랑구,100.667
2018,아파트-월세,2.서울특별시,중랑구,100.413
2019,아파트-월세,2.서울특별시,중랑구,100.519
2020,아파트-월세,2.서울특별시,중랑구,100.364
2021,아파트-월세,2.서울특별시,중랑구,100.355
2015,아파트-월세,3.인천광역시,,99.53
2016,아파트-월세,3.인천광역시,,99.565
2017,아파트-월세,3.인천광역시,,99.469
2018,아파트-월세,3.인천광역시,,99.395
2019,아파트-월세,3.인천광역시,,98.757
2020,아파트-월세,3.인천광역시,,98.521
2021,아파트-월세,3.인천광역시,,103.279
2015,아파트-월세,3.인천광역시,계양구,101.449
2016,아파트-월세,3.인천광역시,계양구,101.143
2017,아파트-월세,3.인천광역시,계양구,101.42
2018,아파트-월세,3.인천광역시,계양구,101.411
2019,아파트-월세,3.인천광역시,계양구,101.005
2020,아파트-월세,3.인천광역시,계양구,100.318
2021,아파트-월세,3.인천광역시,계양구,103.322
2015,아파트-월세,3.인천광역시,남동구,97.824
2016,아파트-월세,3.인천광역시,남동구,97.907
2017,아파트-월세,3.인천광역시,남동구,97.972
2018,아파트-월세,3.인천광역시,남동구,98.027
2019,아파트-월세,3.인천광역시,남동구,97.929
2020,아파트-월세,3.인천광역시,남동구,98.012
2021,아파트-월세,3.인천광역시,남동구,101.013
2015,아파트-월세,3.인천광역시,동구,98.775
2016,아파트-월세,3.인천광역시,동구,100.02
2017,아파트-월세,3.인천광역시,동구,100.167
2018,아파트-월세,3.인천광역시,동구,100.115
2019,아파트-월세,3.인천광역시,동구,100.193
2020,아파트-월세,3.인천광역시,동구,100.259
2021,아파트-월세,3.인천광역시,동구,100.441
2015,아파트-월세,3.인천광역시,미추홀구,101.823
2016,아파트-월세,3.인천광역시,미추홀구,101.701
2017,아파트-월세,3.인천광역시,미추홀구,101.526
2018,아파트-월세,3.인천광역시,미추홀구,101.501
2019,아파트-월세,3.인천광역시,미추홀구,100.751
2020,아파트-월세,3.인천광역시,미추홀구,100.384
2021,아파트-월세,3.인천광역시,미추홀구,102.294
2015,아파트-월세,3.인천광역시,부평구,101.999
2016,아파트-월세,3.인천광역시,부평구,102.654
2017,아파트-월세,3.인천광역시,부평구,102.32
2018,아파트-월세,3.인천광역시,부평구,102.349
2019,아파트-월세,3.인천광역시,부평구,101.731
2020,아파트-월세,3.인천광역시,부평구,100.748
2021,아파트-월세,3.인천광역시,부평구,101.537
2015,아파트-월세,3.인천광역시,서구,101.26
2016,아파트-월세,3.인천광역시,서구,100.783
2017,아파트-월세,3.인천광역시,서구,100.377
2018,아파트-월세,3.인천광역시,서구,100.342
2019,아파트-월세,3.인천광역시,서구,100.231
2020,아파트-월세,3.인천광역시,서구,99.336
2021,아파트-월세,3.인천광역시,서구,101.766
2015,아파트-월세,3.인천광역시,연수구,94.196
2016,아파트-월세,3.인천광역시,연수구,94.332
2017,아파트-월세,3.인천광역시,연수구,94.329
2018,아파트-월세,3.인천광역시,연수구,93.777
2019,아파트-월세,3.인천광역시,연수구,92.007
2020,아파트-월세,3.인천광역시,연수구,93.327
2021,아파트-월세,3.인천광역시,연수구,111.111
2015,아파트-월세,3.인천광역시,중구,101.406
2016,아파트-월세,3.인천광역시,중구,100.894
2017,아파트-월세,3.인천광역시,중구,100.794
2018,아파트-월세,3.인천광역시,중구,101.141
2019,아파트-월세,3.인천광역시,중구,99.503
2020,아파트-월세,3.인천광역시,중구,98.492
2021,아파트-월세,3.인천광역시,중구,100.594
2015,아파트-월세,4.경기도,,101.717
2016,아파트-월세,4.경기도,,100.957
2017,아파트-월세,4.경기도,,100.687
2018,아파트-월세,4.경기도,,100.8
2019,아파트-월세,4.경기도,,99.898
2020,아파트-월세,4.경기도,,99.583
2021,아파트-월세,4.경기도,,102.44
2015,아파트-월세,4.경기도,고양시,101.349
2016,아파트-월세,4.경기도,고양시,101.213
2017,아파트-월세,4.경기도,고양시,101.198
2018,아파트-월세,4.경기도,고양시,101.15
2019,아파트-월세,4.경기도,고양시,101.274
2020,아파트-월세,4.경기도,고양시,100.566
2021,아파트-월세,4.경기도,고양시,103.005
2015,아파트-월세,4.경기도,과천시,103.776
2016,아파트-월세,4.경기도,과천시,102.116
2017,아파트-월세,4.경기도,과천시,102.713
2018,아파트-월세,4.경기도,과천시,101.341
2019,아파트-월세,4.경기도,과천시,97.529
2020,아파트-월세,4.경기도,과천시,99.083
2021,아파트-월세,4.경기도,과천시,101.859
2015,아파트-월세,4.경기도,광명시,105.129
2016,아파트-월세,4.경기도,광명시,103.363
2017,아파트-월세,4.경기도,광명시,101.628
2018,아파트-월세,4.경기도,광명시,101.605
2019,아파트-월세,4.경기도,광명시,101.222
2020,아파트-월세,4.경기도,광명시,100.216
2021,아파트-월세,4.경기도,광명시,101.235
2015,아파트-월세,4.경기도,광주시,96.634
2016,아파트-월세,4.경기도,광주시,96.614
2017,아파트-월세,4.경기도,광주시,96.954
2018,아파트-월세,4.경기도,광주시,96.822
2019,아파트-월세,4.경기도,광주시,96.858
2020,아파트-월세,4.경기도,광주시,97.475
2021,아파트-월세,4.경기도,광주시,103.019
2015,아파트-월세,4.경기도,구리시,100.801
2016,아파트-월세,4.경기도,구리시,100.172
2017,아파트-월세,4.경기도,구리시,100.0
2018,아파트-월세,4.경기도,구리시,100.61
2019,아파트-월세,4.경기도,구리시,100.858
2020,아파트-월세,4.경기도,구리시,99.522
2021,아파트-월세,4.경기도,구리시,101.563
2015,아파트-월세,4.경기도,군포시,104.101
2016,아파트-월세,4.경기도,군포시,101.082
2017,아파트-월세,4.경기도,군포시,100.696
2018,아파트-월세,4.경기도,군포시,100.866
2019,아파트-월세,4.경기도,군포시,101.258
2020,아파트-월세,4.경기도,군포시,100.404
2021,아파트-월세,4.경기도,군포시,101.178
2015,아파트-월세,4.경기도,김포시,100.591
2016,아파트-월세,4.경기도,김포시,100.277
2017,아파트-월세,4.경기도,김포시,100.582
2018,아파트-월세,4.경기도,김포시,100.584
2019,아파트-월세,4.경기도,김포시,100.663
2020,아파트-월세,4.경기도,김포시,100.201
2021,아파트-월세,4.경기도,김포시,103.578
2015,아파트-월세,4.경기도,남양주시,98.565
2016,아파트-월세,4.경기도,남양주시,97.559
2017,아파트-월세,4.경기도,남양주시,97.092
2018,아파트-월세,4.경기도,남양주시,96.992
2019,아파트-월세,4.경기도,남양주시,96.693
2020,아파트-월세,4.경기도,남양주시,96.687
2021,아파트-월세,4.경기도,남양주시,101.755
2015,아파트-월세,4.경기도,동두천시,97.177
2016,아파트-월세,4.경기도,동두천시,96.646
2017,아파트-월세,4.경기도,동두천시,96.883
2018,아파트-월세,4.경기도,동두천시,96.868
2019,아파트-월세,4.경기도,동두천시,96.023
2020,아파트-월세,4.경기도,동두천시,96.178
2021,아파트-월세,4.경기도,동두천시,102.672
2015,아파트-월세,4.경기도,부천시,100.924
2016,아파트-월세,4.경기도,부천시,100.253
2017,아파트-월세,4.경기도,부천시,100.16
2018,아파트-월세,4.경기도,부천시,100.23
2019,아파트-월세,4.경기도,부천시,100.134
2020,아파트-월세,4.경기도,부천시,99.303
2021,아파트-월세,4.경기도,부천시,99.753
2015,아파트-월세,4.경기도,성남시,99.675
2016,아파트-월세,4.경기도,성남시,98.87
2017,아파트-월세,4.경기도,성남시,98.322
2018,아파트-월세,4.경기도,성남시,99.108
2019,아파트-월세,4.경기도,성남시,99.313
2020,아파트-월세,4.경기도,성남시,99.512
2021,아파트-월세,4.경기도,성남시,100.261
2015,아파트-월세,4.경기도,수원시,102.265
2016,아파트-월세,4.경기도,수원시,101.453
2017,아파트-월세,4.경기도,수원시,101.112
2018,아파트-월세,4.경기도,수원시,101.368
2019,아파트-월세,4.경기도,수원시,99.749
2020,아파트-월세,4.경기도,수원시,99.719
2021,아파트-월세,4.경기도,수원시,102.524
2015,아파트-월세,4.경기도,시흥시,101.096
2016,아파트-월세,4.경기도,시흥시,101.1
2017,아파트-월세,4.경기도,시흥시,101.018
2018,아파트-월세,4.경기도,시흥시,101.552
2019,아파트-월세,4.경기도,시흥시,101.45
2020,아파트-월세,4.경기도,시흥시,101.067
2021,아파트-월세,4.경기도,시흥시,106.559
2015,아파트-월세,4.경기도,안산시,104.014
2016,아파트-월세,4.경기도,안산시,101.937
2017,아파트-월세,4.경기도,안산시,101.509
2018,아파트-월세,4.경기도,안산시,102.529
2019,아파트-월세,4.경기도,안산시,101.665
2020,아파트-월세,4.경기도,안산시,100.539
2021,아파트-월세,4.경기도,안산시,104.907
2015,아파트-월세,4.경기도,안성시,100.83
2016,아파트-월세,4.경기도,안성시,100.665
2017,아파트-월세,4.경기도,안성시,100.485
2018,아파트-월세,4.경기도,안성시,100.066
2019,아파트-월세,4.경기도,안성시,100.302
2020,아파트-월세,4.경기도,안성시,99.916
2021,아파트-월세,4.경기도,안성시,108.583
2015,아파트-월세,4.경기도,안양시,101.84
2016,아파트-월세,4.경기도,안양시,99.937
2017,아파트-월세,4.경기도,안양시,99.645
2018,아파트-월세,4.경기도,안양시,99.805
2019,아파트-월세,4.경기도,안양시,100.123
2020,아파트-월세,4.경기도,안양시,100.06
2021,아파트-월세,4.경기도,안양시,100.604
2015,아파트-월세,4.경기도,양주시,101.744
2016,아파트-월세,4.경기도,양주시,101.933
2017,아파트-월세,4.경기도,양주시,101.96
2018,아파트-월세,4.경기도,양주시,102.027
2019,아파트-월세,4.경기도,양주시,100.454
2020,아파트-월세,4.경기도,양주시,99.057
2021,아파트-월세,4.경기도,양주시,101.091
2015,아파트-월세,4.경기도,여주시,100.693
2016,아파트-월세,4.경기도,여주시,99.911
2017,아파트-월세,4.경기도,여주시,99.803
2018,아파트-월세,4.경기도,여주시,99.743
2019,아파트-월세,4.경기도,여주시,99.531
2020,아파트-월세,4.경기도,여주시,99.693
2021,아파트-월세,4.경기도,여주시,101.862
2015,아파트-월세,4.경기도,오산시,104.624
2016,아파트-월세,4.경기도,오산시,105.0
2017,아파트-월세,4.경기도,오산시,105.182
2018,아파트-월세,4.경기도,오산시,102.845
2019,아파트-월세,4.경기도,오산시,100.186
2020,아파트-월세,4.경기도,오산시,99.605
2021,아파트-월세,4.경기도,오산시,105.56
2015,아파트-월세,4.경기도,용인시,102.21
2016,아파트-월세,4.경기도,용인시,101.914
2017,아파트-월세,4.경기도,용인시,101.869
2018,아파트-월세,4.경기도,용인시,101.725
2019,아파트-월세,4.경기도,용인시,99.781
2020,아파트-월세,4.경기도,용인시,99.441
2021,아파트-월세,4.경기도,용인시,101.499
2015,아파트-월세,4.경기도,의왕시,100.37
2016,아파트-월세,4.경기도,의왕시,100.116
2017,아파트-월세,4.경기도,의왕시,99.875
2018,아파트-월세,4.경기도,의왕시,99.967
2019,아파트-월세,4.경기도,의왕시,100.768
2020,아파트-월세,4.경기도,의왕시,99.207
2021,아파트-월세,4.경기도,의왕시,102.957
2015,아파트-월세,4.경기도,의정부시,100.96
2016,아파트-월세,4.경기도,의정부시,99.891
2017,아파트-월세,4.경기도,의정부시,99.867
2018,아파트-월세,4.경기도,의정부시,99.871
2019,아파트-월세,4.경기도,의정부시,99.838
2020,아파트-월세,4.경기도,의정부시,99.342
2021,아파트-월세,4.경기도,의정부시,102.35
2015,아파트-월세,4.경기도,이천시,100.468
2016,아파트-월세,4.경기도,이천시,100.645
2017,아파트-월세,4.경기도,이천시,100.661
2018,아파트-월세,4.경기도,이천시,100.347
2019,아파트-월세,4.경기도,이천시,100.107
2020,아파트-월세,4.경기도,이천시,100.156
2021,아파트-월세,4.경기도,이천시,101.758
2015,아파트-월세,4.경기도,파주시,105.071
2016,아파트-월세,4.경기도,파주시,104.643
2017,아파트-월세,4.경기도,파주시,104.588
2018,아파트-월세,4.경기도,파주시,102.229
2019,아파트-월세,4.경기도,파주시,101.393
2020,아파트-월세,4.경기도,파주시,100.165
2021,아파트-월세,4.경기도,파주시,102.741
2015,아파트-월세,4.경기도,평택시,103.547
2016,아파트-월세,4.경기도,평택시,103.586
2017,아파트-월세,4.경기도,평택시,103.21
2018,아파트-월세,4.경기도,평택시,104.123
2019,아파트-월세,4.경기도,평택시,96.939
2020,아파트-월세,4.경기도,평택시,97.949
2021,아파트-월세,4.경기도,평택시,105.525
2015,아파트-월세,4.경기도,포천시,100.372
2016,아파트-월세,4.경기도,포천시,99.87
2017,아파트-월세,4.경기도,포천시,99.704
2018,아파트-월세,4.경기도,포천시,100.055
2019,아파트-월세,4.경기도,포천시,100.212
2020,아파트-월세,4.경기도,포천시,99.988
2021,아파트-월세,4.경기도,포천시,102.373
2015,아파트-월세,4.경기도,하남시,97.852
2016,아파트-월세,4.경기도,하남시,97.638
2017,아파트-월세,4.경기도,하남시,96.77
2018,아파트-월세,4.경기도,하남시,98.825
2019,아파트-월세,4.경기도,하남시,95.852
2020,아파트-월세,4.경기도,하남시,100.567
2021,아파트-월세,4.경기도,하남시,101.783
2015,아파트-월세,4.경기도,화성시,104.757
2016,아파트-월세,4.경기도,화성시,103.302
2017,아파트-월세,4.경기도,화성시,102.31
2018,아파트-월세,4.경기도,화성시,102.96
2019,아파트-월세,4.경기도,화성시,101.321
2020,아파트-월세,4.경기도,화성시,100.034
2021,아파트-월세,4.경기도,화성시,101.788
